YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
1991,7,14,25.08,20.53,22.8,25.92,7.8,29.29,21.49
1991,7,15,24.94,20.26,22.6,25.81,6.96,28.97,22.01
1991,7,16,24.93,19.4,22.16,26.3,8.66,30.09,21.43
1991,7,17,24.45,20.12,22.28,25.44,7.61,28.84,21.24
1991,7,18,23.21,19.9,21.55,23.74,6.22,26.97,20.74
1991,7,19,24.42,19.98,22.2,25.73,9.02,28.99,19.96
1991,7,20,25.16,20.1,22.63,26.52,8.56,29.89,21.33
1991,7,21,24.04,18.73,21.39,24.65,5.53,26.93,21.4
1991,7,22,24.71,18.42,21.56,25.28,8.71,29.85,21.14
1991,7,23,24.45,20.03,22.24,25.7,7.96,29.24,21.28
1991,7,24,24.46,20.19,22.32,25.56,7.27,28.44,21.17
1991,7,25,24.53,20.07,22.3,25.56,7.76,29.19,21.44
1991,7,26,25.72,19.75,22.73,26.9,9.33,30.38,21.05
1991,7,27,26.65,19.98,23.31,27.65,8.87,31.83,22.97
1991,7,28,25.47,20.36,22.91,26.35,6.72,29.01,22.29
1991,7,29,26.4,18.52,22.46,27.56,9.48,32.2,22.72
1991,7,30,25.09,20.1,22.59,26.4,8.34,29.86,21.52
1991,7,31,24.05,20.3,22.18,25.03,6.45,27.71,21.27
1991,8,1,23.76,19.94,21.85,24.9,7.04,27.69,20.65
1991,8,2,22.77,20.98,21.88,23.16,3.91,25.25,21.33
1991,8,3,22.43,21.05,21.74,22.74,3.89,24.6,20.72
1991,8,4,22.92,19.48,21.2,23.63,6.79,26.71,19.92
1991,8,5,22.9,19.9,21.4,23.91,7.01,26.99,19.98
1991,8,6,23.84,20.37,22.11,24.9,7.95,28.33,20.37
1991,8,7,23.65,20.23,21.94,24.8,6.75,27.48,20.73
1991,8,8,23.22,20.36,21.79,23.97,5.34,26.19,20.87
1991,8,9,23.2,20.69,21.95,23.83,6.52,27.08,20.55
1991,8,10,24.19,20.19,22.19,25.15,8.05,28.51,20.46
1991,8,11,24.26,20.08,22.17,25.19,8.37,28.83,20.47
1991,8,12,23.49,20.35,21.92,24.38,7.17,27.34,20.17
1991,8,13,24.68,20.35,22.51,25.38,8.12,28.78,20.65
1991,8,14,23.33,20.08,21.71,23.73,4.33,25.8,21.46
1991,8,15,22.49,20.55,21.52,22.85,4.57,24.99,20.42
1991,8,16,21.74,19.26,20.51,22.05,4.41,24.34,19.93
1991,8,17,21.39,19.57,20.48,21.58,3.91,23.44,19.52
1991,8,18,22.42,19.55,20.98,22.65,5.69,25.38,19.69
1991,8,19,23.51,20.41,21.96,24.11,7.07,27.59,20.52
1991,8,20,23.18,20.16,21.67,23.73,6.44,26.93,20.48
1991,8,21,23.71,19.57,21.64,23.89,5.48,26.83,21.36
1991,8,22,24.34,19.48,21.9,24.85,6.75,28.3,21.55
1991,8,23,22.64,19.76,21.19,22.98,4.7,25.48,20.78
1991,8,24,23.45,19.71,21.58,24.22,7.42,27.56,20.15
1991,8,25,23.78,20.21,21.99,24.63,8.31,28.5,20.19
1991,8,26,23.87,20.07,21.97,24.98,8.19,28.37,20.18
1991,8,27,22.69,20.02,21.36,23.18,5.39,25.94,20.55
1991,8,28,22.35,19.3,20.83,22.9,5.12,25.34,20.23
1991,8,29,22.25,18.87,20.56,22.53,6.37,25.74,19.37
1991,8,30,23.03,19.15,21.09,23.48,6.34,26.7,20.37
1991,8,31,23.09,19.65,21.37,23.37,6.91,27.04,20.13
1991,9,1,22.07,19.92,21.0,22.44,5.32,25.18,19.86
1991,9,2,22.06,20.1,21.08,22.57,5.81,25.32,19.5
1991,9,3,21.65,20.45,21.05,21.8,3.84,23.98,20.15
1991,9,4,21.15,20.25,20.7,21.06,3.23,23.04,19.81
1991,9,5,21.26,18.3,19.78,21.05,3.83,23.46,19.62
1991,9,6,21.8,19.42,20.61,22.07,6.14,25.38,19.24
1991,9,7,21.53,19.56,20.55,21.72,5.77,24.93,19.16
1991,9,8,21.3,19.9,20.6,21.55,4.67,24.19,19.51
1991,9,9,21.32,19.93,20.62,21.55,4.9,24.31,19.41
1991,9,10,21.06,19.51,20.29,21.24,4.13,23.65,19.53
1991,9,11,21.11,19.68,20.39,21.23,4.43,23.66,19.23
1991,9,12,21.61,20.05,20.83,21.8,4.8,24.45,19.65
1991,9,13,21.44,19.47,20.45,21.81,6.4,25.05,18.65
1991,9,14,21.19,18.47,19.83,21.42,5.88,24.51,18.62
1991,9,15,21.02,18.73,19.87,21.73,7.78,25.37,17.59
1991,9,16,21.11,18.74,19.93,21.61,7.61,25.21,17.6
1991,9,17,20.98,19.75,20.37,21.18,4.95,23.67,18.72
1991,9,18,21.68,19.55,20.62,22.2,6.75,25.62,18.87
1991,9,19,22.14,18.98,20.56,21.98,7.04,26.17,19.13
1991,9,20,21.86,18.56,20.21,22.01,7.16,25.8,18.65
1991,9,21,22.16,18.94,20.55,22.37,7.0,26.34,19.34
1991,9,22,22.53,18.07,20.3,22.15,6.25,26.2,19.94
1991,9,23,22.4,17.98,20.19,22.0,6.55,26.58,20.02
1991,9,24,22.05,18.12,20.08,21.98,6.67,25.99,19.31
1991,9,25,21.45,18.23,19.84,21.79,6.65,25.58,18.93
1991,9,26,21.07,17.89,19.48,21.82,7.79,25.64,17.84
1991,9,27,21.37,17.49,19.43,21.65,8.65,25.9,17.25
1991,9,28,21.59,17.1,19.35,21.76,8.18,26.35,18.18
1991,9,29,21.46,17.14,19.3,21.62,7.37,26.07,18.7
1991,9,30,21.57,15.68,18.62,21.22,8.45,26.55,18.1
1991,10,1,22.1,14.21,18.15,21.26,9.64,27.16,17.53
1991,10,2,22.12,13.62,17.87,21.31,9.55,27.67,18.12
1991,10,3,21.93,13.27,17.6,20.99,9.05,27.24,18.19
1991,10,4,22.17,13.56,17.87,21.19,8.55,27.62,19.06
1991,10,5,21.62,13.83,17.72,21.05,8.66,26.74,18.08
1991,10,6,21.32,15.29,18.3,21.33,8.25,26.01,17.76
1991,10,7,21.23,15.22,18.23,21.01,7.78,25.9,18.12
1991,10,8,21.6,14.33,17.97,21.39,8.91,26.73,17.82
1991,10,9,20.96,14.22,17.59,21.48,7.88,25.69,17.82
1991,10,10,20.76,11.9,16.33,20.58,9.62,26.53,16.9
1991,10,11,21.11,10.76,15.93,20.23,9.8,26.98,17.17
1991,10,12,20.89,10.55,15.72,20.23,10.71,27.13,16.42
1991,10,13,21.05,9.51,15.28,19.9,10.52,27.38,16.87
1991,10,14,20.28,8.49,14.38,18.62,9.73,25.76,16.04
1991,10,15,20.98,6.94,13.96,19.17,10.78,27.43,16.65
1991,10,16,20.78,6.37,13.58,18.8,10.26,26.95,16.69
1991,10,17,19.9,5.99,12.94,18.43,11.37,26.58,15.22
1991,10,18,19.72,6.26,12.99,18.01,10.88,26.08,15.19
1991,10,19,19.66,6.12,12.89,17.76,10.23,25.99,15.76
1991,10,20,19.04,7.2,13.12,17.58,11.13,25.3,14.16
1991,10,21,19.15,7.87,13.51,17.9,11.0,25.42,14.43
1991,10,22,19.08,7.22,13.15,17.42,10.05,25.11,15.05
1991,10,23,18.58,6.33,12.45,17.04,11.09,24.85,13.76
1991,10,24,18.68,6.12,12.4,17.12,11.2,25.02,13.83
1991,10,25,18.12,6.14,12.13,16.69,10.59,24.55,13.96
1991,10,26,17.95,5.94,11.94,16.33,10.09,24.04,13.95
1991,10,27,18.0,6.33,12.16,16.71,11.21,24.31,13.09
1991,10,28,18.26,6.05,12.15,16.77,10.68,24.43,13.75
1991,10,29,17.76,6.96,12.36,16.78,11.24,24.2,12.97
1991,10,30,18.21,7.34,12.78,17.01,10.44,24.38,13.94
1991,10,31,18.23,7.04,12.63,17.26,11.19,25.08,13.9
1991,11,1,18.89,3.76,11.33,16.49,10.36,25.55,15.19
1991,11,2,17.95,2.39,10.17,15.47,10.33,24.4,14.08
1991,11,3,17.23,1.37,9.3,14.75,10.25,23.6,13.35
1991,11,4,16.76,2.05,9.4,14.76,11.6,23.72,12.12
1991,11,5,16.73,0.15,8.44,13.83,10.02,22.87,12.86
1991,11,6,16.71,-1.33,7.69,13.48,10.3,23.25,12.94
1991,11,7,16.55,-0.63,7.96,13.45,10.52,22.82,12.3
1991,11,8,15.66,-0.02,7.82,13.59,10.84,22.5,11.66
1991,11,9,15.55,0.44,7.99,13.75,11.52,22.58,11.07
1991,11,10,15.93,2.07,9.0,14.68,11.8,23.01,11.21
1991,11,11,14.69,3.9,9.3,13.59,7.27,19.29,12.01
1991,11,12,15.48,5.09,10.29,14.34,11.41,22.19,10.78
1991,11,13,16.19,3.32,9.76,14.0,9.99,22.74,12.75
1991,11,14,15.51,1.77,8.64,13.51,11.67,22.49,10.82
1991,11,15,15.49,0.84,8.16,12.96,10.55,21.89,11.34
1991,11,16,15.22,0.2,7.71,12.51,11.4,21.77,10.37
1991,11,17,15.48,-1.11,7.18,12.22,10.26,22.19,11.94
1991,11,18,14.42,-1.65,6.39,11.75,11.95,21.53,9.58
1991,11,19,14.58,-2.85,5.87,11.75,12.73,22.26,9.54
1991,11,20,13.83,-3.53,5.15,10.89,11.21,20.65,9.44
1991,11,21,13.21,-4.45,4.38,10.18,11.37,20.11,8.73
1991,11,22,13.53,-4.29,4.62,9.89,9.16,19.66,10.51
1991,11,23,13.61,-4.26,4.67,9.92,10.18,20.14,9.97
1991,11,24,14.5,-4.36,5.07,10.86,9.98,21.04,11.06
1991,11,25,14.53,-3.76,5.38,10.63,10.18,20.71,10.53
1991,11,26,15.41,-2.18,6.62,12.3,10.99,21.9,10.9
1991,11,27,13.71,-1.42,6.15,11.08,6.84,18.23,11.4
1991,11,28,12.73,-2.42,5.15,10.01,10.88,19.37,8.51
1991,11,29,12.87,-1.63,5.62,10.37,11.19,19.9,8.71
1991,11,30,12.37,-3.34,4.51,9.9,11.48,19.74,8.26
1991,12,1,11.69,-6.1,2.79,8.87,11.82,19.08,7.26
1991,12,2,11.62,-7.63,1.99,8.32,11.95,18.68,6.73
1991,12,3,11.31,-7.12,2.09,8.03,10.92,18.22,7.3
1991,12,4,12.88,-7.24,2.82,8.53,9.91,19.48,9.56
1991,12,5,12.68,-6.88,2.9,8.62,9.95,19.38,9.44
1991,12,6,12.9,-5.68,3.61,8.8,9.78,19.48,9.69
1991,12,7,13.7,-5.24,4.23,10.08,11.85,20.83,8.99
1991,12,8,13.85,-5.32,4.26,9.9,9.5,19.85,10.35
1991,12,9,13.75,-3.62,5.06,9.86,9.57,19.87,10.3
1991,12,10,13.38,-2.15,5.62,10.58,11.72,20.58,8.87
1991,12,11,13.45,-0.65,6.4,10.18,9.64,19.77,10.13
1991,12,12,13.98,-0.43,6.77,10.8,10.66,20.63,9.98
1991,12,13,14.12,-1.43,6.35,10.36,9.15,20.08,10.94
1991,12,14,13.81,-2.02,5.9,10.52,11.48,20.69,9.21
1991,12,15,14.68,-3.82,5.43,10.65,10.72,21.52,10.8
1991,12,16,14.75,-2.64,6.05,10.74,10.85,21.63,10.78
1991,12,17,14.95,-1.31,6.82,11.32,10.11,21.83,11.72
1991,12,18,14.76,-1.7,6.53,10.85,10.05,21.45,11.4
1991,12,19,14.53,-0.65,6.94,10.3,8.38,19.92,11.55
1991,12,20,14.77,-1.1,6.83,11.67,10.22,21.08,10.87
1991,12,21,14.2,-0.67,6.76,11.22,8.92,20.01,11.09
1991,12,22,11.02,2.78,6.9,9.63,8.05,16.18,8.12
1991,12,23,10.89,3.26,7.08,9.26,7.91,15.66,7.76
1991,12,24,11.01,3.73,7.37,10.84,8.94,16.69,7.75
1991,12,25,9.75,7.75,8.75,9.74,5.42,12.62,7.19
1991,12,26,9.33,4.73,7.03,8.57,9.13,14.51,5.37
1991,12,27,8.85,-0.45,4.2,6.22,10.66,15.27,4.62
1991,12,28,8.44,-0.88,3.78,6.08,10.05,14.62,4.56
1991,12,29,8.23,-4.04,2.09,5.76,12.04,15.26,3.23
1991,12,30,7.94,-4.75,1.59,5.26,8.88,13.73,4.86
1991,12,31,8.15,-5.85,1.15,5.12,9.7,14.37,4.67
1992,1,1,7.3,-6.97,0.16,4.74,10.58,14.2,3.63
1992,1,2,7.64,-7.46,0.08,4.11,9.23,13.47,4.24
1992,1,3,8.38,-5.95,1.21,5.05,11.97,15.56,3.59
1992,1,4,9.83,-5.9,1.97,6.01,10.48,17.0,6.53
1992,1,5,10.04,-4.18,2.93,6.61,10.79,17.22,6.42
1992,1,6,10.12,-1.75,4.19,7.2,12.2,17.67,5.48
1992,1,7,10.94,-0.77,5.08,8.63,11.08,17.72,6.65
1992,1,8,11.19,-1.51,4.84,8.84,10.62,17.71,7.09
1992,1,9,11.8,-2.36,4.73,8.06,9.54,18.02,8.48
1992,1,10,11.66,-3.81,3.93,7.95,10.44,18.18,7.74
1992,1,11,9.92,-0.77,4.57,8.01,9.75,14.96,5.21
1992,1,12,9.11,-0.23,4.44,7.99,10.7,15.73,5.03
1992,1,13,10.37,-3.64,3.37,8.13,10.09,16.58,6.49
1992,1,14,10.94,-3.16,3.89,8.73,10.51,17.86,7.35
1992,1,15,10.48,-5.14,2.67,7.46,12.54,18.33,5.79
1992,1,16,11.32,-4.67,3.33,8.26,10.97,17.83,6.86
1992,1,17,11.68,-6.12,2.78,7.78,12.45,19.4,6.95
1992,1,18,11.14,-5.92,2.61,7.76,9.64,17.35,7.72
1992,1,19,10.73,-4.92,2.91,8.1,10.29,17.41,7.12
1992,1,20,10.81,-4.34,3.24,7.54,10.62,16.98,6.37
1992,1,21,11.0,-3.31,3.85,8.8,10.4,17.3,6.9
1992,1,22,10.98,-2.93,4.02,8.6,9.59,16.71,7.12
1992,1,23,11.92,-2.49,4.72,8.91,10.23,18.78,8.55
1992,1,24,12.1,-1.17,5.47,9.83,11.1,19.08,7.98
1992,1,25,12.65,-0.27,6.19,10.79,13.95,21.21,7.26
1992,1,26,13.47,0.43,6.95,10.99,12.48,20.91,8.44
1992,1,27,14.43,1.42,7.93,12.44,11.44,21.21,9.77
1992,1,28,14.24,2.64,8.44,11.95,9.02,19.8,10.79
1992,1,29,14.65,2.21,8.43,12.73,12.44,21.81,9.37
1992,1,30,14.76,2.76,8.76,12.59,9.19,20.62,11.43
1992,1,31,12.22,3.39,7.8,10.46,8.11,17.48,9.37
1992,2,1,11.58,0.53,6.05,9.54,9.95,17.85,7.9
1992,2,2,10.67,0.32,5.49,9.47,11.33,17.29,5.96
1992,2,3,10.73,-4.12,3.31,8.69,12.2,17.9,5.69
1992,2,4,10.8,-7.1,1.85,8.44,13.4,18.5,5.1
1992,2,5,11.68,-6.45,2.62,9.41,13.49,19.56,6.06
1992,2,6,11.28,-3.56,3.86,9.9,11.07,17.45,6.38
1992,2,7,8.92,3.4,6.16,8.97,8.47,14.74,6.28
1992,2,8,11.02,1.44,6.23,9.59,12.12,18.41,6.29
1992,2,9,11.15,-1.24,4.95,9.42,11.16,18.12,6.96
1992,2,10,11.66,-2.69,4.49,9.55,11.09,18.66,7.58
1992,2,11,10.75,-3.52,3.62,8.98,11.73,17.98,6.26
1992,2,12,10.85,-6.1,2.37,8.7,13.01,18.3,5.29
1992,2,13,12.83,-4.35,4.24,10.78,12.46,20.36,7.9
1992,2,14,13.94,-2.2,5.87,11.8,12.5,21.81,9.3
1992,2,15,11.68,-3.1,4.29,10.5,13.92,19.74,5.82
1992,2,16,11.48,-5.97,2.76,9.89,13.84,19.71,5.87
1992,2,17,10.65,-8.35,1.15,9.47,13.05,18.52,5.47
1992,2,18,11.41,-10.29,0.56,9.12,12.95,19.58,6.63
1992,2,19,11.36,-9.84,0.76,9.53,15.69,20.14,4.44
1992,2,20,12.28,-9.34,1.47,10.44,13.22,20.05,6.83
1992,2,21,12.87,-7.2,2.83,11.55,14.21,20.94,6.73
1992,2,22,12.56,-7.0,2.78,11.73,13.03,20.48,7.45
1992,2,23,11.89,-7.99,1.95,10.86,13.76,19.75,5.99
1992,2,24,11.4,-8.2,1.61,10.4,12.85,18.37,5.51
1992,2,25,12.49,-7.7,2.39,10.73,14.73,19.94,5.2
1992,2,26,13.97,-7.55,3.21,11.54,11.46,20.76,9.3
1992,2,27,14.28,-6.14,4.07,12.24,11.11,21.1,9.99
1992,2,28,14.68,-3.79,5.44,13.49,14.24,22.8,8.56
1992,2,29,16.15,-0.38,7.89,15.49,16.14,24.59,8.44
1992,3,1,17.32,-2.68,7.32,15.98,16.47,26.78,10.31
1992,3,2,17.82,-8.65,4.58,15.58,15.95,27.14,11.19
1992,3,3,17.45,-11.42,3.01,15.15,15.2,26.37,11.17
1992,3,4,18.28,-8.95,4.67,16.3,16.63,28.0,11.37
1992,3,5,18.85,-4.13,7.37,17.55,14.35,27.51,13.16
1992,3,6,17.74,-3.91,6.92,16.51,15.32,26.78,11.46
1992,3,7,17.55,-7.98,4.79,15.86,16.32,27.53,11.21
1992,3,8,16.86,-9.27,3.8,15.31,14.05,25.49,11.44
1992,3,9,16.73,-10.35,3.19,15.24,15.98,26.15,10.16
1992,3,10,16.11,-11.02,2.55,14.94,16.43,25.03,8.6
1992,3,11,18.12,-11.89,3.12,16.41,17.35,27.44,10.08
1992,3,12,19.97,-4.74,7.62,19.83,16.3,28.55,12.25
1992,3,13,20.8,1.01,10.91,21.19,14.0,28.9,14.9
1992,3,14,19.71,1.87,10.79,19.82,13.17,27.62,14.44
1992,3,15,18.4,-2.27,8.07,18.76,13.02,26.55,13.53
1992,3,16,19.32,-9.13,5.09,18.33,16.1,28.35,12.25
1992,3,17,17.97,-10.19,3.89,17.16,14.43,25.43,11.0
1992,3,18,19.81,-5.38,7.22,19.3,14.2,27.96,13.76
1992,3,19,20.07,-4.86,7.6,19.75,15.41,28.18,12.76
1992,3,20,20.2,-1.26,9.48,20.18,13.67,27.33,13.66
1992,3,21,21.48,1.18,11.33,22.06,15.55,29.53,13.98
1992,3,22,21.86,0.37,11.12,22.06,14.38,30.18,15.8
1992,3,23,21.64,-0.53,10.55,21.37,13.99,29.97,15.98
1992,3,24,21.51,0.23,10.87,21.4,16.38,30.29,13.9
1992,3,25,21.8,0.17,10.98,21.44,15.03,31.22,16.19
1992,3,26,22.03,0.1,11.06,21.86,14.12,29.73,15.61
1992,3,27,23.24,-5.53,8.85,22.83,17.48,33.08,15.6
1992,3,28,24.8,-4.89,9.95,24.58,18.73,35.23,16.5
1992,3,29,24.04,-1.7,11.17,24.05,13.22,31.18,17.95
1992,3,30,22.9,-4.13,9.39,23.23,14.73,31.64,16.9
1992,3,31,21.76,-4.92,8.42,22.51,15.65,30.51,14.87
1992,4,1,20.44,-6.06,7.19,20.46,15.08,28.23,13.15
1992,4,2,21.26,-8.72,6.26,19.95,12.56,28.89,16.32
1992,4,3,21.69,-7.84,6.93,21.26,16.67,30.58,13.91
1992,4,4,22.52,-6.06,8.23,21.91,14.5,30.3,15.8
1992,4,5,23.15,-7.11,8.02,22.58,16.57,32.37,15.8
1992,4,6,23.62,-2.6,10.51,23.77,15.91,32.32,16.41
1992,4,7,23.15,-4.08,9.54,23.69,16.69,31.81,15.12
1992,4,8,24.47,-6.32,9.08,24.66,14.69,32.7,18.01
1992,4,9,24.62,-7.83,8.4,24.28,17.33,34.19,16.86
1992,4,10,25.4,-3.32,11.04,24.8,16.84,34.99,18.15
1992,4,11,25.62,-1.06,12.28,26.01,17.84,35.19,17.34
1992,4,12,26.2,-3.26,11.47,26.29,17.63,35.4,17.77
1992,4,13,26.25,-7.38,9.44,26.33,16.86,35.78,18.92
1992,4,14,24.63,-8.52,8.05,24.5,17.02,33.52,16.51
1992,4,15,23.63,-10.44,6.6,23.67,17.69,33.06,15.37
1992,4,16,23.28,-8.29,7.49,23.86,18.44,32.8,14.36
1992,4,17,24.25,-5.03,9.61,24.24,15.36,32.5,17.14
1992,4,18,25.41,-2.2,11.61,26.46,12.79,32.7,19.91
1992,4,19,25.01,-1.87,11.57,25.89,17.14,33.58,16.44
1992,4,20,26.24,-2.33,11.96,26.84,16.59,34.77,18.19
1992,4,21,26.9,-1.52,12.69,27.34,16.8,35.76,18.97
1992,4,22,25.42,-1.64,11.89,24.81,13.48,33.44,19.95
1992,4,23,24.43,-4.28,10.07,25.1,15.62,32.91,17.29
1992,4,24,23.91,-6.02,8.95,24.48,15.7,32.12,16.42
1992,4,25,24.56,-6.14,9.21,24.84,15.07,32.36,17.3
1992,4,26,25.35,-3.27,11.05,25.98,16.05,33.65,17.61
1992,4,27,25.27,-0.06,12.6,26.25,15.16,32.52,17.36
1992,4,28,24.35,1.69,13.02,25.72,14.79,31.45,16.66
1992,4,29,24.29,6.12,15.2,25.74,12.51,30.72,18.21
1992,4,30,23.78,9.83,16.8,25.64,11.76,29.8,18.05
1992,5,1,24.59,5.08,14.84,25.51,12.83,31.34,18.52
1992,5,2,24.31,1.47,12.89,25.17,14.12,31.35,17.23
1992,5,3,22.98,2.18,12.58,23.76,13.76,29.24,15.48
1992,5,4,19.48,9.08,14.28,20.87,8.88,23.77,14.89
1992,5,5,21.52,6.65,14.08,22.23,13.49,28.43,14.94
1992,5,6,23.47,2.92,13.19,23.83,14.34,31.48,17.14
1992,5,7,24.61,0.45,12.53,24.36,14.7,32.21,17.51
1992,5,8,24.3,-0.71,11.8,24.62,15.19,31.83,16.64
1992,5,9,24.87,-1.37,11.75,25.2,15.27,32.62,17.35
1992,5,10,25.65,0.31,12.98,26.48,15.76,33.45,17.7
1992,5,11,26.88,0.57,13.73,27.32,14.66,34.49,19.83
1992,5,12,27.11,-0.12,13.49,27.51,14.98,34.52,19.54
1992,5,13,27.37,1.39,14.37,27.83,13.96,34.46,20.5
1992,5,14,28.23,2.95,15.59,28.92,15.2,36.0,20.8
1992,5,15,26.87,4.55,15.7,27.92,12.95,33.33,20.38
1992,5,16,28.01,2.06,15.04,29.01,16.33,36.54,20.22
1992,5,17,27.48,-0.2,13.63,28.67,16.54,35.56,19.02
1992,5,18,26.94,-1.66,12.64,28.31,16.7,35.13,18.44
1992,5,19,26.65,-3.66,11.5,27.78,17.66,35.07,17.4
1992,5,20,26.73,-4.01,11.36,27.91,16.33,34.66,18.33
1992,5,21,26.42,-2.07,12.17,27.09,12.39,32.77,20.38
1992,5,22,24.65,3.61,14.12,26.19,10.26,29.8,19.55
1992,5,23,22.62,12.23,17.42,24.48,9.04,27.69,18.65
1992,5,24,23.68,12.68,18.18,25.83,10.28,28.43,18.15
1992,5,25,20.4,12.79,16.59,22.11,6.12,23.12,17.0
1992,5,26,22.03,12.88,17.46,23.76,10.01,27.52,17.51
1992,5,27,22.57,13.27,17.92,25.16,11.69,28.77,17.08
1992,5,28,24.73,12.94,18.84,26.52,9.62,29.68,20.06
1992,5,29,26.47,9.23,17.85,27.68,12.85,32.85,20.0
1992,5,30,26.72,4.03,15.37,28.15,15.66,34.69,19.03
1992,5,31,26.62,0.87,13.74,27.52,16.22,34.94,18.72
1992,6,1,26.05,0.06,13.05,27.15,16.27,34.38,18.11
1992,6,2,26.73,-1.65,12.55,27.22,15.0,34.21,19.21
1992,6,3,27.36,-1.62,12.87,27.76,14.51,34.93,20.42
1992,6,4,27.63,0.9,14.26,28.31,14.61,34.98,20.37
1992,6,5,28.52,2.44,15.48,29.39,14.98,35.99,21.01
1992,6,6,29.58,1.37,15.48,30.22,14.19,36.81,22.62
1992,6,7,29.25,3.3,16.27,31.01,15.51,36.87,21.36
1992,6,8,28.4,9.76,19.08,30.35,11.06,34.16,23.11
1992,6,9,26.41,13.15,19.78,27.98,7.93,29.67,21.75
1992,6,10,24.47,14.78,19.62,26.49,7.04,27.58,20.54
1992,6,11,26.28,12.82,19.55,28.59,12.69,32.55,19.87
1992,6,12,26.93,11.69,19.3,29.19,9.76,32.23,22.48
1992,6,13,26.89,12.03,19.46,29.06,12.61,33.15,20.55
1992,6,14,25.37,14.73,20.05,26.1,8.46,29.75,21.29
1992,6,15,25.48,15.7,20.58,27.22,11.53,31.45,19.91
1992,6,16,25.75,17.82,21.79,27.17,10.1,30.83,20.74
1992,6,17,27.61,16.29,21.95,28.77,10.78,33.19,22.4
1992,6,18,26.12,18.41,22.26,27.91,9.38,31.4,22.02
1992,6,19,25.67,18.77,22.23,27.42,8.9,30.55,21.65
1992,6,20,25.44,19.02,22.23,26.94,8.88,30.3,21.42
1992,6,21,26.19,18.92,22.55,28.23,9.7,31.36,21.66
1992,6,22,25.69,19.56,22.62,27.3,7.87,29.6,21.73
1992,6,23,24.63,19.75,22.19,25.69,7.18,28.81,21.62
1992,6,24,26.08,16.33,21.21,27.4,9.8,30.92,21.12
1992,6,25,26.73,12.99,19.86,27.66,12.52,32.89,20.37
1992,6,26,26.14,13.44,19.79,26.64,10.12,31.29,21.15
1992,6,27,25.89,15.16,20.53,26.67,9.49,30.49,21.0
1992,6,28,25.63,15.74,20.69,27.08,10.34,30.66,20.32
1992,6,29,26.32,16.41,21.37,27.73,10.02,31.51,21.5
1992,6,30,25.73,16.33,21.03,26.45,9.57,30.33,20.76
1992,7,1,26.61,14.05,20.33,27.28,10.45,31.73,21.29
1992,7,2,26.94,14.78,20.87,28.17,12.25,33.2,20.96
1992,7,3,26.23,14.49,20.36,26.78,9.75,31.23,21.48
1992,7,4,26.67,14.91,20.8,27.46,11.39,32.2,20.81
1992,7,5,27.13,12.76,19.95,28.23,13.24,33.93,20.68
1992,7,6,27.8,12.8,20.3,28.63,11.91,33.59,21.68
1992,7,7,28.01,13.61,20.81,29.03,10.23,33.32,23.09
1992,7,8,27.9,14.12,21.01,28.8,10.53,33.44,22.91
1992,7,9,25.1,18.18,21.64,25.41,5.36,27.97,22.61
1992,7,10,22.64,19.28,20.96,23.05,5.05,25.19,20.14
1992,7,11,22.9,18.22,20.55,23.65,6.22,26.4,20.19
1992,7,12,22.49,18.54,20.51,23.59,6.71,26.77,20.06
1992,7,13,20.93,19.21,20.07,21.11,2.91,22.56,19.65
1992,7,14,22.26,19.14,20.7,22.69,6.45,25.73,19.29
1992,7,15,22.91,19.29,21.1,23.43,6.94,27.23,20.29
1992,7,16,21.92,19.15,20.54,22.48,5.62,25.51,19.87
1992,7,17,21.72,19.01,20.36,22.59,5.87,25.08,19.21
1992,7,18,21.85,19.14,20.5,22.48,5.84,25.05,19.21
1992,7,19,22.98,19.65,21.32,23.76,7.23,26.92,19.69
1992,7,20,22.53,19.25,20.89,23.22,5.71,25.51,19.8
1992,7,21,24.01,19.46,21.73,24.73,7.55,28.35,20.8
1992,7,22,23.36,19.73,21.55,24.19,6.79,27.48,20.69
1992,7,23,23.96,20.05,22.0,25.05,8.18,28.58,20.4
1992,7,24,24.01,20.13,22.07,25.15,7.68,28.42,20.74
1992,7,25,24.6,19.93,22.26,25.76,9.7,30.13,20.43
1992,7,26,24.57,19.44,22.01,25.49,9.3,29.37,20.06
1992,7,27,24.67,19.51,22.09,25.23,7.06,28.94,21.87
1992,7,28,23.9,19.11,21.5,24.88,8.3,28.67,20.37
1992,7,29,23.88,18.78,21.33,25.41,8.58,28.4,19.83
1992,7,30,23.77,19.99,21.88,24.76,7.71,28.33,20.62
1992,7,31,21.59,20.4,20.99,21.76,3.05,23.3,20.26
1992,8,1,21.78,19.55,20.66,22.27,5.7,25.19,19.5
1992,8,2,22.21,19.46,20.83,22.57,6.36,25.83,19.48
1992,8,3,22.41,19.97,21.19,22.73,5.59,25.72,20.12
1992,8,4,21.87,19.52,20.69,22.26,5.02,24.74,19.72
1992,8,5,23.26,19.56,21.4,24.1,8.05,27.67,19.62
1992,8,6,21.75,20.12,20.94,22.03,5.12,24.23,19.12
1992,8,7,20.32,17.19,18.76,20.26,5.22,23.23,18.01
1992,8,8,21.86,19.15,20.51,22.13,6.09,25.15,19.07
1992,8,9,22.48,19.8,21.13,23.26,7.01,26.3,19.29
1992,8,10,22.89,19.82,21.35,23.85,7.41,27.01,19.59
